,x_coord_earth,y_coord_earth,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,-118.68877064714468,32.27658790368312,0.8011345625345432,-1.6534507359693567,-0.09257031375418495,-0.8058063552327852,-0.32206128672555395,-0.2763501880974215,-1.2647256202228658,-2.1449311224097984,-0.8370915972637506,-1.8632076329977545,-0.5876861301219859,0.0028183609999999997,0.004427048,-0.005302055,-0.004637530999999999,0.02792339,-0.021318753,0.018546808,-0.032220219,0.003321841,-0.056134262000000004
1,-118.63680847338638,32.27658790368312,0.8406345930132226,0.06549195108177129,0.9382864640739303,1.1856361090627023,0.35733282894330093,1.8931675174486324,0.19562531925022372,0.7571552892311162,-0.26684236001559664,1.0223883833917609,1.0781874238313032,0.007057189,0.011052247,-0.012967421000000002,-0.011388872,0.070667375,-0.055078719000000005,0.04950508,-0.079263755,0.00833408,-0.140371152
2,-118.2037903587339,32.27658790368312,0.21518982801431807,2.9800768274734604,-0.7580414041483806,-0.1974539016014448,2.462165122493861,0.5442681701991005,0.15632578752624057,0.33456979337563036,0.7426889337687096,-0.7280292561194138,-2.200221782351889,0.044752763,0.062582165,-0.027441421,-0.033990513,0.466767252,-0.43540244200000006,0.461477229,-0.19371577199999998,0.025560025,-0.31714575100000003
3,-118.1864696341478,32.27658790368312,-0.7430971675899041,0.7084744074250152,0.7250692342316053,0.13699138825374219,-0.060428193770796,-0.5549856457086949,-0.5316045005536978,-1.4376573442398037,-0.8511103470941901,-0.0381799915838145,-1.6059218892336808,0.046401278,0.064406555,-0.025540858,-0.033280225,0.48047497,-0.448246008,0.473184237,-0.18525502800000002,0.024635355,-0.29640540600000004
4,-118.1345074603895,32.27658790368312,1.0083976342730667,0.6667588893319176,0.09225069584981826,-1.4451774027730022,-0.8364853650909975,0.6319662540028107,0.35531986359919243,-0.7306370864628908,-0.08982772443729307,-0.8860872834375539,-1.041634637593224,0.051429969000000006,0.069728245,-0.018650803,-0.030428722999999998,0.51826788,-0.48196051700000003,0.500504829,-0.15586853,0.021282889,-0.22921032
5,-118.1171867358034,32.27658790368312,0.1389142021307857,0.4166713475636728,0.05838253959968448,0.773125963261832,1.482062487446248,0.8785310767076546,0.3148012878210471,0.39515048166573646,1.6612353653410692,1.0064814485521683,0.08924527510206152,0.053134658,0.07144949,-0.015966436,-0.029247508,0.529629043,-0.491418961,0.506813787,-0.145023848,0.020013132,-0.206161121
6,-117.66684789656482,32.27658790368312,-0.4115248148479552,1.8223638898535885,0.5630269940811102,-0.31927679503018064,-0.9695654550377433,-0.09735600732468182,0.5048657800566567,0.500222379716304,0.7264187610194931,1.2129717635712924,0.5109656807937327,0.102943904,0.105051504,0.105454955,0.026943396,0.535164236,-0.36877651200000006,0.211589997,0.006533087,-0.0018929539999999999,0.098567355
7,-117.56292354904822,32.27658790368312,-1.589130024476139,-3.25055889768863,-2.861048244275838,-1.4982201547576954,-0.7599364028190095,-0.9474508339347563,-1.4518689469621406,-1.0204539084142072,-0.736399588361633,-1.9891485693584892,-1.5885354834388468,0.11599527400000001,0.109321042,0.140913584,0.041387472,0.460510266,-0.266893271,0.087275997,-0.01671785,-0.005083895,0.20154106600000002
8,-117.37239557860113,32.27658790368312,0.44193276995337216,0.4393680234618846,0.5481852494200735,-1.156290304479508,-0.5049974032498773,0.31389794959251227,0.6289111963216414,0.7411262667792545,0.6839614287653033,-0.03038744233022286,0.8308389985557268,0.141384468,0.113437585,0.20351309899999998,0.062196883,0.289849758,-0.080539625,-0.130224596,0.017106297,-0.011806561,0.323252673
9,-117.33775412942893,32.27658790368312,0.23852681440843232,-0.04399647493255939,-1.2249566767208735,0.5423086939509789,0.10462894500416393,0.4805791078078207,-0.9959517487544786,-0.8679185880933957,-0.28811126161167727,-1.8241566341115434,-0.4832863552069242,0.14619365,0.113666158,0.21397479100000003,0.064821022,0.257917005,-0.049708666,-0.17105393800000002,0.035596052,-0.012652766000000001,0.322470981
10,-117.32043340484283,32.27658790368312,-1.241107626227534,-0.7053848003827277,0.1951072063981074,-0.43918222592543654,-0.7348204155774812,0.723290363530134,-0.6645034092902672,1.022382973028711,0.016448204677854458,0.5280066924720633,-1.8956567424600537,0.14861941,0.113720725,0.219052623,0.065972753,0.242157777,-0.034633067000000003,-0.19154438899999998,0.045857735999999996,-0.012993913999999999,0.318977945
