,x_coord_earth,y_coord_earth,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,-117.9613002145285,32.27658790368312,-0.7327531579872218,-0.3560572842266071,-0.9718208647534299,0.6278582160433102,0.22141608865210696,-0.7901818302755556,1.4740634647980169,1.752566815337229,1.0612771372467464,0.22437876711152432,0.5852691859541148,0.069153071,0.085638399,0.016202421,-0.014133597,0.597944093,-0.529267384,0.495295398,-0.042970623,0.007929376,-0.03940937
1,-117.78809296866751,32.27658790368312,-0.6088242824994444,-0.42687054692706594,0.4751731258413845,-0.04712676471357526,-0.6145764386536307,-0.5583789072536419,-1.1827307761034682,-0.6154787352833145,-0.08963067844462701,-0.9048248259054693,-0.2261005006129466,0.088457396,0.09832221199999999,0.065602319,0.009214814,0.591135636,-0.466129575,0.353991613,0.019290243999999998,0.000485131,0.019026635
2,-117.70148934573702,32.27658790368312,-0.12221814748092988,-0.16093609148688498,0.8046024245996228,-0.5940942601425666,-0.3222992804750323,-0.22223526810334385,0.5228445943786524,0.9530177794884047,-1.102831588919474,-2.2251935596914136,-0.3708127012153703,0.09872299300000001,0.103317774,0.09380297300000001,0.021901068,0.55500852,-0.399806867,0.253589621,0.013990826999999999,-0.00110682,0.069384536
3,-117.33775412942893,32.27658790368312,0.23852681440843232,-0.04399647493255939,-1.2249566767208735,0.5423086939509789,0.10462894500416393,0.4805791078078207,-0.9959517487544786,-0.8679185880933957,-0.28811126161167727,-1.8241566341115434,-0.4832863552069242,0.14619365,0.113666158,0.21397479100000003,0.064821022,0.257917005,-0.049708666,-0.17105393800000002,0.035596052,-0.012652766000000001,0.322470981
4,-117.23382978191233,32.27658790368312,-0.15840902689309222,-0.2288708637488917,-1.1496825687061147,-0.2359420503218573,-0.7262761319719853,-1.3180310610799235,0.49667322575427775,0.5055839428817726,1.077469674904312,-0.8361354839222795,0.19363189432781264,0.160952512,0.113401147,0.242665845,0.07000935400000001,0.166885828,0.039755795,-0.292049403,0.103430785,-0.013752788,0.272439445
5,-117.12990543439574,32.27658790368312,0.43782859721508816,-0.20640447854406258,-0.12195255288967756,2.098442611424563,2.422622595724367,1.225240581136928,1.7616081171171065,2.5662262076129063,0.8820305436493636,0.3245142906630578,-0.017725412356993465,0.176174883,0.111738,0.266349715,0.070767145,0.087541349,0.137698336,-0.39715085200000005,0.172389255,-0.012468356000000002,0.168009137
6,-116.45439717553788,32.27658790368312,-1.9887966584485568,-1.0655112317350266,-0.5116496478531232,0.339364190632228,-0.5989494340115451,1.0474314810098868,-2.4824800914243226,-1.1384984067243773,-2.2326747087028225,1.9341910810517977,-1.0916643865927353,0.282590654,0.072499866,0.24785491899999998,-0.019594201000000002,-0.427975448,0.6037426379999999,-0.126167654,-0.096801792,-0.15749634,0.199991179
7,-116.14262413298809,32.27658790368312,0.5968072026164488,1.2993209563091994,0.16767566020291907,0.8486376738242545,-0.03809582017701413,0.11327146114318935,0.64944071959249,-0.22000789386127156,0.5363979065000807,0.0033716696732206904,0.24015112863455335,0.332749336,0.044408472000000004,0.13928629999999997,-0.065137576,-0.595257723,0.317538495,0.0527423,-0.23362789399999997,-0.267431816,0.028201191
8,-116.10798268381589,32.27658790368312,0.7426612435939115,-1.9686013961418443,-2.132279729272478,-0.8836169739430006,-1.4166312236785803,-1.612975428429971,-0.5936003672342602,-1.9780824145415572,-1.4954704740851186,-1.4078583414938186,-0.488375950018163,0.33823044799999996,0.041207432,0.12455853800000001,-0.06820380200000001,-0.598194215,0.276999416,0.07540872900000001,-0.227081387,-0.251788122,-0.028282286
9,-116.0213790608854,32.27658790368312,0.040224913802010764,1.2515875192150028,0.24859808811470674,0.8601544890417903,0.5966749373789861,-0.7210380476634005,0.03435804541446021,0.24673634628407623,0.05972442700442434,0.8848474713283617,-0.9622432540428207,0.351801845,0.033264301,0.086203611,-0.073740924,-0.589838126,0.178798483,0.14641711699999999,-0.19310169600000002,-0.190260055,-0.167438068
10,-115.952096162541,32.27658790368312,-1.3811871032028733,-0.14119226705435212,0.15603019212415403,0.2902164724431835,2.7016979531180296,0.918295209481097,0.2843358423256482,0.7586830118741474,-0.242842408102257,-1.1447554548679122,1.7159096309105162,0.362500967,0.027030025,0.054334473,-0.075920693,-0.567427164,0.106656634,0.214985488,-0.152093476,-0.12418518199999999,-0.267067638
11,-115.9347754379549,32.27658790368312,-0.14903176627395048,-0.6732735098599365,0.5165437528447955,-0.15441828965786997,0.766367277701564,0.15423830783785156,1.337743778251409,0.15783112978922445,-1.2169188587816007,1.0831723847273895,1.5908172625005064,0.365150934,0.025495574,0.046252987999999995,-0.076151281,-0.559762285,0.089698461,0.23308531899999999,-0.140620764,-0.106220168,-0.288730705
12,-115.7269267429217,32.27658790368312,-2.6259601412987164,-0.7706679101348781,-0.4811017671612693,0.3012556154573722,0.34306712977569404,1.3036962864156414,2.5038312316959765,-0.7880591798730912,0.6063585978359919,-0.3533369994061784,2.295193567306181,0.396026562,0.008219042,-0.052547312,-0.069551431,-0.415769536,-0.097837849,0.43207494700000004,-0.010164544000000001,0.106556854,-0.376888025
13,-115.65764384457731,32.27658790368312,-1.7692636105175046,-0.3557545650073059,-0.5411172122653952,-1.881373854906593,-0.1804828125112086,0.7705935229389002,0.5765086369084361,-0.032415988709807,-0.8059920315201234,-0.8572242271834718,0.8166831783787046,0.40587912299999995,0.003078197,-0.08726392599999999,-0.063886327,-0.35317627799999995,-0.16064620400000001,0.472070964,0.012856019,0.14387292599999998,-0.328303693
14,-118.44628050293929,32.29390862826922,-1.2054720479513947,-0.04194671027520557,1.2662227313952077,1.9782807254128836,2.5654909784532385,0.08129190126401623,-0.041532680799407314,-0.2703804605284068,0.516936557940709,0.5220146688299594,0.6785831119593732,0.020500741,0.029652399,-0.040875001,-0.01971313,0.245790385,-0.20001824899999998,0.235298093,-0.190779062,0.042188645,-0.378548321
